CD_REGIONAL,NM_REGIONAL,CD_MUNICIPIO,NM_MUNICIPIO,CD_ESCOLA,NM_ESCOLA,CD_ETAPA_AVALIADA,DC_ETAPA_AVALIADA,NM_DISCIPLINA,NU_ACERTO_24,NU_TOTAL_24,TX_ACERTO_24,ct_alto_24,ct_medio_24,ct_baixo_24,ct_muito_baixo_24,NU_ACERTO_25,NU_TOTAL_25,TX_ACERTO_25,ct_alto_25,ct_medio_25,ct_baixo_25,ct_muito_baixo_25
37,SRE AFONSO CLAUDIO,3201902,DOMINGOS MARTINS,32028580,EEEFM TEOFILO PAULINO,26,ENSINO MEDIO - 2ª SERIE,Matemática,1400.0,3000.0,46.66666666666666,16,36,66,32,1531.0,2840.0,53.90845070422535,23,46,53,20
37,SRE AFONSO CLAUDIO,3201902,DOMINGOS MARTINS,32028806,EEEFM PEDRA AZUL,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,632.0,1020.0,61.96078431372549,5,37,8,1,661.0,1100.0,60.09090909090909,7,31,14,3
37,SRE AFONSO CLAUDIO,3201902,DOMINGOS MARTINS,32028806,EEEFM PEDRA AZUL,26,ENSINO MEDIO - 2ª SERIE,Matemática,449.0,920.0,48.80434782608695,6,13,15,12,589.0,1100.0,53.54545454545455,10,16,20,9
37,SRE AFONSO CLAUDIO,3201902,DOMINGOS MARTINS,32029292,EEEFM GISELA SALLOKER FAYET,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,609.0,900.0,67.66666666666667,10,30,4,1,444.0,700.0,63.42857142857143,6,23,6,0
37,SRE AFONSO CLAUDIO,3201902,DOMINGOS MARTINS,32029292,EEEFM GISELA SALLOKER FAYET,26,ENSINO MEDIO - 2ª SERIE,Matemática,481.0,920.0,52.28260869565217,5,16,20,5,437.0,700.0,62.42857142857143,11,12,9,3
37,SRE AFONSO CLAUDIO,3201902,DOMINGOS MARTINS,32029306,EEEFM PONTO DO ALTO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,687.0,1040.0,66.0576923076923,11,31,10,0,660.0,1120.0,58.92857142857143,10,29,13,4
37,SRE AFONSO CLAUDIO,3201902,DOMINGOS MARTINS,32029306,EEEFM PONTO DO ALTO,26,ENSINO MEDIO - 2ª SERIE,Matemática,594.0,1060.0,56.0377358490566,8,21,20,4,569.0,1080.0,52.68518518518518,9,15,23,7
37,SRE AFONSO CLAUDIO,3203163,LARANJA DA TERRA,32029438,EEEFM LUIZ JOUFFROY,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,500.0,760.0,65.78947368421052,7,24,7,0,591.0,940.0,62.87234042553192,5,32,8,2
37,SRE AFONSO CLAUDIO,3203163,LARANJA DA TERRA,32029438,EEEFM LUIZ JOUFFROY,26,ENSINO MEDIO - 2ª SERIE,Matemática,469.0,780.0,60.12820512820513,11,9,16,3,536.0,940.0,57.02127659574468,2,31,12,2
37,SRE AFONSO CLAUDIO,3203163,LARANJA DA TERRA,32029594,EEEFM JOAQUIM CAETANO DE PAIVA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,319.0,420.0,75.95238095238095,11,9,1,0,203.0,340.0,59.70588235294117,1,12,2,2
37,SRE AFONSO CLAUDIO,3203163,LARANJA DA TERRA,32029594,EEEFM JOAQUIM CAETANO DE PAIVA,26,ENSINO MEDIO - 2ª SERIE,Matemática,186.0,420.0,44.285714285714285,2,6,9,4,197.0,340.0,57.94117647058823,4,7,3,3
37,SRE AFONSO CLAUDIO,3203163,LARANJA DA TERRA,32078315,EEEM SOBREIRO,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,328.0,540.0,60.74074074074074,1,20,5,1,294.0,440.0,66.81818181818181,2,18,2,0
37,SRE AFONSO CLAUDIO,3203163,LARANJA DA TERRA,32078315,EEEM SOBREIRO,26,ENSINO MEDIO - 2ª SERIE,Matemática,170.0,540.0,31.48148148148148,0,5,8,14,272.0,440.0,61.81818181818182,3,12,7,0
37,SRE AFONSO CLAUDIO,3204559,SANTA MARIA DE JETIBA,32032200,EEEFM FREDERICO BOLDT,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,388.0,600.0,64.66666666666667,2,22,6,0,346.0,580.0,59.6551724137931,1,21,7,0
37,SRE AFONSO CLAUDIO,3204559,SANTA MARIA DE JETIBA,32032200,EEEFM FREDERICO BOLDT,26,ENSINO MEDIO - 2ª SERIE,Matemática,253.0,600.0,42.16666666666666,0,6,18,6,295.0,580.0,50.86206896551724,0,12,16,1
37,SRE AFONSO CLAUDIO,3204559,SANTA MARIA DE JETIBA,32032234,EEEFM SAO LUIS,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,393.0,680.0,57.794117647058826,5,18,8,3,357.0,520.0,68.65384615384616,5,20,1,0
37,SRE AFONSO CLAUDIO,3204559,SANTA MARIA DE JETIBA,32032234,EEEFM SAO LUIS,26,ENSINO MEDIO - 2ª SERIE,Matemática,262.0,660.0,39.696969696969695,2,8,9,14,343.0,580.0,59.13793103448276,6,10,12,1
37,SRE AFONSO CLAUDIO,3204559,SANTA MARIA DE JETIBA,32032269,EEEFM PROF HERMANN BERGER,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,563.0,800.0,70.375,14,22,2,2,412.0,600.0,68.66666666666667,7,21,2,0
37,SRE AFONSO CLAUDIO,3204559,SANTA MARIA DE JETIBA,32032269,EEEFM PROF HERMANN BERGER,26,ENSINO MEDIO - 2ª SERIE,Matemática,447.0,800.0,55.875,8,13,15,4,309.0,600.0,51.5,0,15,13,2
37,SRE AFONSO CLAUDIO,3204559,SANTA MARIA DE JETIBA,32032277,EEEFM GRACA ARANHA,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1603.0,2440.0,65.69672131147541,24,80,16,2,2129.0,3260.0,65.30674846625767,28,107,25,3
37,SRE AFONSO CLAUDIO,3204559,SANTA MARIA DE JETIBA,32032277,EEEFM GRACA ARANHA,26,ENSINO MEDIO - 2ª SERIE,Matemática,1301.0,2440.0,53.31967213114754,22,35,53,12,1776.0,3280.0,54.14634146341464,19,71,62,12
37,SRE AFONSO CLAUDIO,3204559,SANTA MARIA DE JETIBA,32032579,EEEFM FAZENDA EMILIO SCHROEDER,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,196.0,320.0,61.25,1,10,5,0,425.0,580.0,73.27586206896552,8,20,0,1
37,SRE AFONSO CLAUDIO,3204559,SANTA MARIA DE JETIBA,32032579,EEEFM FAZENDA EMILIO SCHROEDER,26,ENSINO MEDIO - 2ª SERIE,Matemática,123.0,320.0,38.4375,1,3,7,5,372.0,580.0,64.13793103448276,9,14,5,1
37,SRE AFONSO CLAUDIO,3204559,SANTA MARIA DE JETIBA,32032633,EEEFM ALTO RIO POSSMOSER,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,523.0,780.0,67.05128205128206,11,22,5,1,448.0,740.0,60.54054054054054,1,25,10,1
37,SRE AFONSO CLAUDIO,3204559,SANTA MARIA DE JETIBA,32032633,EEEFM ALTO RIO POSSMOSER,26,ENSINO MEDIO - 2ª SERIE,Matemática,418.0,760.0,55.0,4,18,11,5,356.0,740.0,48.108108108108105,1,12,21,3
37,SRE AFONSO CLAUDIO,3204559,SANTA MARIA DE JETIBA,32094604,EEEM FRANCISCO GUILHERME,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,302.0,440.0,68.63636363636364,8,10,2,2,400.0,660.0,60.60606060606061,0,25,5,3
37,SRE AFONSO CLAUDIO,3204559,SANTA MARIA DE JETIBA,32094604,EEEM FRANCISCO GUILHERME,26,ENSINO MEDIO - 2ª SERIE,Matemática,137.0,440.0,31.13636363636364,0,0,12,10,358.0,640.0,55.9375,0,21,8,3
37,SRE AFONSO CLAUDIO,3205069,VENDA NOVA DO IMIGRANTE,32030177,EEEFM FIORAVANTE CALIMAN,26,ENSINO MEDIO - 2ª SERIE,Língua Portuguesa,1920.0,3160.0,60.75949367088607,18,102,36,2,2201.0,3580.0,61.4804469273743,31,101,37,10
37,SRE AFONSO CLAUDIO,3205069,VENDA NOVA DO IMIGRANTE,32030177,EEEFM FIORAVANTE CALIMAN,26,ENSINO MEDIO - 2ª SERIE,Matemática,1601.0,3120.0,51.31410256410256,22,50,61,23,1921.0,3720.0,51.63978494623656,17,79,69,21
